2004,3
3531,3
587,4
297,11
590,11
659,11
694,11
1086,11
1473,11
1496,11
2116,11
2124,11
2350,11
2393,11
3129,11
3171,11
3217,11
3277,11
3365,11
3534,11
3696,11
3781,11
1,12
3,12
5,12
6,12
8,12
18,12
24,12
37,12
49,12
63,12
78,12
80,12
94,12
97,12
101,12
113,12
120,12
128,12
137,12
139,12
144,12
149,12
156,12
157,12
158,12
159,12
161,12
166,12
172,12
186,12
203,12
204,12
235,12
236,12
238,12
239,12
240,12
241,12
255,12
259,12
265,12
270,12
275,12
283,12
285,12
295,12
307,12
310,12
322,12
332,12
336,12
351,12
359,12
372,12
378,12
383,12
385,12
395,12
398,12
402,12
408,12
424,12
437,12
438,12
439,12
443,12
446,12
448,12
473,12
475,12
484,12
487,12
499,12
508,12
516,12
517,12
519,12
522,12
539,12
541,12
543,12
546,12
548,12
549,12
552,12
553,12
567,12
582,12
612,12
614,12
618,12
622,12
624,12
625,12
626,12
635,12
637,12
641,12
644,12
681,12
682,12
690,12
693,12
698,12
702,12
706,12
713,12
718,12
721,12
729,12
737,12
745,12
753,12
756,12
760,12
780,12
786,12
790,12
797,12
802,12
805,12
810,12
822,12
824,12
831,12
832,12
833,12
836,12
841,12
843,12
851,12
863,12
866,12
880,12
883,12
886,12
890,12
894,12
902,12
905,12
915,12
917,12
924,12
927,12
928,12
932,12
933,12
943,12
945,12
952,12
958,12
960,12
962,12
968,12
986,12
987,12
990,12
994,12
995,12
1000,12
1011,12
1012,12
1023,12
1027,12
1031,12
1045,12
1074,12
1077,12
1079,12
1089,12
1106,12
1108,12
1117,12
1120,12
1141,12
1143,12
1155,12
1158,12
1179,12
1183,12
1191,12
1201,12
1205,12
1209,12
1213,12
1221,12
1226,12
1230,12
1235,12
1247,12
1251,12
1266,12
1272,12
1300,12
1311,12
1315,12
1324,12
1327,12
1333,12
1335,12
1342,12
1347,12
1358,12
1362,12
1366,12
1368,12
1371,12
1375,12
1393,12
1394,12
1396,12
1409,12
1418,12
1419,12
1431,12
1436,12
1437,12
1439,12
1451,12
1452,12
1460,12
1462,12
1482,12
1483,12
1484,12
1491,12
1495,12
1501,12
1511,12
1512,12
1516,12
1517,12
1519,12
1521,12
1522,12
1527,12
1529,12
1539,12
1585,12
1609,12
1611,12
1627,12
1634,12
1643,12
1650,12
1653,12
1654,12
1675,12
1687,12
1699,12
1703,12
1722,12
1760,12
1766,12
1769,12
1774,12
1779,12
1785,12
1799,12
1800,12
1802,12
1819,12
1824,12
1826,12
1827,12
1830,12
1833,12
1837,12
1846,12
1850,12
1852,12
1854,12
1857,12
1858,12
1872,12
1880,12
1884,12
1886,12
1887,12
1889,12
1909,12
1918,12
1921,12
1924,12
1946,12
1951,12
1955,12
1956,12
1973,12
1977,12
1985,12
1989,12
1992,12
1997,12
1999,12
2002,12
2005,12
2014,12
2019,12
2023,12
2025,12
2034,12
2054,12
2075,12
2079,12
2080,12
2089,12
2100,12
2109,12
2160,12
2162,12
2164,12
2174,12
2177,12
2183,12
2188,12
2189,12
2202,12
2209,12
2217,12
2221,12
2227,12
2230,12
2235,12
2247,12
2259,12
2261,12
2265,12
2266,12
2273,12
2289,12
2292,12
2295,12
2302,12
2305,12
2316,12
2320,12
2328,12
2339,12
2351,12
2353,12
2356,12
2357,12
2360,12
2363,12
2366,12
2367,12
2373,12
2390,12
2392,12
2406,12
2410,12
2426,12
2432,12
2439,12
2440,12
2448,12
2455,12
2474,12
2485,12
2486,12
2487,12
2500,12
2509,12
2525,12
2526,12
2534,12
2551,12
2572,12
2575,12
2579,12
2586,12
2587,12
2604,12
2622,12
2629,12
2631,12
2632,12
2633,12
2634,12
2639,12
2649,12
2652,12
2664,12
2666,12
2667,12
2675,12
2677,12
2679,12
2680,12
2681,12
2688,12
2695,12
2740,12
2752,12
2769,12
2770,12
2771,12
2773,12
2782,12
2788,12
2791,12
2795,12
2797,12
2805,12
2810,12
2824,12
2831,12
2837,12
2844,12
2846,12
2870,12
2884,12
2887,12
2894,12
2897,12
2899,12
2900,12
2903,12
2907,12
2916,12
2919,12
2932,12
2933,12
2936,12
2940,12
2951,12
2967,12
2968,12
2970,12
2975,12
2989,12
3004,12
3008,12
3009,12
3011,12
3016,12
3017,12
3022,12
3023,12
3024,12
3032,12
3036,12
3037,12
3040,12
3042,12
3065,12
3068,12
3069,12
3072,12
3075,12
3076,12
3103,12
3106,12
3138,12
3154,12
3161,12
3162,12
3166,12
3179,12
3184,12
3193,12
3198,12
3201,12
3206,12
3209,12
3211,12
3220,12
3221,12
3224,12
3236,12
3250,12
3252,12
3276,12
3278,12
3305,12
3306,12
3312,12
3315,12
3317,12
3340,12
3347,12
3362,12
3364,12
3366,12
3373,12
3389,12
3393,12
3397,12
3398,12
3403,12
3404,12
3408,12
3413,12
3414,12
3418,12
3429,12
3435,12
3447,12
3448,12
3451,12
3479,12
3489,12
3490,12
3498,12
3502,12
3504,12
3509,12
3513,12
3517,12
3519,12
3523,12
3526,12
3527,12
3540,12
3545,12
3547,12
3559,12
3567,12
3570,12
3589,12
3593,12
3594,12
3605,12
3616,12
3618,12
3625,12
3632,12
3635,12
3645,12
3653,12
3670,12
3679,12
3686,12
3691,12
3705,12
3726,12
3729,12
3735,12
3738,12
3740,12
3741,12
3757,12
3763,12
3765,12
3774,12
3776,12
3777,12
3778,12
3792,12
3807,12
3812,12
3821,12
3831,12
3843,12
3845,12
3846,12
3850,12
3855,12
3857,12
3872,12
3896,12
505,22
3500,22
54,26
291,26
1100,26
1369,26
2638,26
3701,26
581,30
642,30
1193,30
1293,30
1486,30
2558,30
2833,30
2847,30
3070,30
3316,30
3835,30
1261,36
1581,36
1679,37
1723,37
1831,37
1856,37
2212,37
3030,37
3158,37
3477,37
3543,37
3680,37
193,39
339,39
741,39
874,39
1095,39
1224,39
1541,39
1595,39
2098,39
2158,39
2370,39
3039,39
3345,39
3555,39
3651,39
3156,40
3901,40
807,45
2033,45
3243,45
2582,48
12,52
32,52
38,52
68,52
76,52
98,52
126,52
151,52
176,52
199,52
215,52
222,52
258,52
278,52
318,52
340,52
367,52
376,52
427,52
441,52
457,52
461,52
488,52
526,52
529,52
538,52
557,52
569,52
629,52
633,52
645,52
648,52
649,52
654,52
656,52
664,52
709,52
740,52
757,52
779,52
830,52
839,52
857,52
919,52
976,52
979,52
982,52
983,52
1006,52
1008,52
1042,52
1052,52
1061,52
1124,52
1164,52
1173,52
1206,52
1225,52
1259,52
1307,52
1364,52
1387,52
1390,52
1398,52
1413,52
1421,52
1423,52
1425,52
1430,52
1435,52
1441,52
1467,52
1472,52
1538,52
1544,52
1550,52
1560,52
1591,52
1638,52
1686,52
1705,52
1727,52
1731,52
1741,52
1752,52
1757,52
1764,52
1784,52
1789,52
1843,52
1864,52
1875,52
1879,52
1885,52
1904,52
1906,52
2040,52
2050,52
2058,52
2137,52
2181,52
2205,52
2238,52
2251,52
2300,52
2311,52
2317,52
2338,52
2377,52
2431,52
2441,52
2456,52
2477,52
2490,52
2492,52
2494,52
2501,52
2508,52
2539,52
2546,52
2559,52
2569,52
2597,52
2615,52
2646,52
2653,52
2669,52
2676,52
2683,52
2696,52
2706,52
2707,52
2729,52
2749,52
2762,52
2793,52
2809,52
2812,52
2816,52
2822,52
2852,52
2888,52
3007,52
3067,52
3077,52
3108,52
3118,52
3149,52
3155,52
3231,52
3259,52
3302,52
3303,52
3304,52
3324,52
3328,52
3344,52
3381,52
3384,52
3386,52
3430,52
3473,52
3507,52
3524,52
3542,52
3572,52
3587,52
3591,52
3601,52
3646,52
3648,52
3715,52
3716,52
3734,52
3744,52
3746,52
3752,52
3754,52
3796,52
3797,52
3819,52
3823,52
2594,53
36,54
59,54
73,54
105,54
164,54
197,54
226,54
249,54
347,54
382,54
419,54
429,54
430,54
469,54
502,54
518,54
528,54
651,54
660,54
699,54
716,54
726,54
798,54
840,54
842,54
893,54
911,54
935,54
1044,54
1060,54
1090,54
1142,54
1146,54
1165,54
1180,54
1195,54
1280,54
1297,54
1341,54
1344,54
1376,54
1403,54
1440,54
1443,54
1497,54
1548,54
1597,54
1732,54
1739,54
1814,54
1862,54
1930,54
1990,54
2027,54
2042,54
2297,54
2345,54
2346,54
2359,54
2502,54
2517,54
2518,54
2560,54
2577,54
2589,54
2642,54
2738,54
2765,54
2938,54
2988,54
2993,54
3020,54
3031,54
3119,54
3135,54
3176,54
3190,54
3239,54
3318,54
3346,54
3515,54
3522,54
3585,54
3664,54
3677,54
3759,54
3764,54
3771,54
3791,54
